number_of_vehicles,number_of_casualties,day_of_week,time,local_authority_district,speed_limit,junction_detail,pedestrian_crossing_physical_facilities,light_conditions,road_surface_conditions,urban_or_rural_area,sex_of_casualty,age_band_of_casualty,casualty_severity,casualty_home_area_type,casualty_imd_decile,Year,Month,Day,wind_conditions,weather_conditions_Fine,weather_conditions_Fog or mist,weather_conditions_Other,weather_conditions_Raining,weather_conditions_Snowing,casualty_type_Car driver,casualty_type_Car front seat passenger,casualty_type_Car rear seat passenger,casualty_type_Cyclist,casualty_type_Goods vehicle driver,casualty_type_Goods vehicle passenger,casualty_type_Motorcycle passenger,casualty_type_Motorcycle rider,casualty_type_Other vehicle occupant,casualty_type_Pedestrian,casualty_type_Public transport driver,casualty_type_Public transport passenger
2,1,1,17,0,40,1,0,1,0,0,0,0,0,0,0,2018,1,16,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,1,2,14,3,30,1,0,0,0,0,0,4,0,0,8,2021,8,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,18,0,30,1,0,1,0,0,1,6,0,0,1,2018,11,16,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,18,0,30,1,0,1,0,0,1,6,0,0,1,2018,11,16,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,4,0,15,0,50,1,0,0,0,1,1,6,1,0,3,2022,4,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,4,0,15,0,50,1,0,0,0,1,1,6,1,0,3,2022,4,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,4,0,15,0,50,1,0,0,0,1,1,6,1,0,3,2022,4,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,4,0,15,0,50,1,0,0,0,1,1,6,1,0,3,2022,4,4,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,4,13,2,30,0,0,0,0,1,0,9,0,1,0,2022,9,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,3,4,10,1,40,0,1,0,1,0,0,9,0,0,2,2019,5,3,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,4,10,1,40,0,1,0,1,0,0,9,0,0,2,2019,5,3,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,4,10,1,40,0,1,0,1,0,0,9,0,0,2,2019,5,3,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,2,17,1,30,0,0,0,0,0,0,5,0,1,0,2018,2,21,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,7,2,3,30,0,0,1,1,0,0,4,0,0,3,2022,12,25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,7,11,0,30,0,0,0,0,1,0,6,1,0,0,2019,6,9,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,2,23,3,20,0,0,1,0,0,0,3,0,1,0,2021,5,26,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,12,0,70,1,0,0,0,1,0,5,0,0,3,2022,6,10,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,12,0,70,1,0,0,0,1,0,5,0,0,3,2022,6,10,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,4,22,2,30,0,0,1,1,0,0,4,1,0,1,2018,1,19,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,2,16,2,40,0,0,0,1,1,0,8,0,0,6,2021,8,4,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,3,12,0,30,1,0,0,0,0,1,5,0,1,9,2019,6,27,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,3,3,8,0,30,0,0,0,0,0,1,5,0,0,0,2019,10,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,3,3,8,0,30,0,0,0,0,0,1,5,0,0,0,2019,10,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,3,3,8,0,30,0,0,0,0,0,1,5,0,0,0,2019,10,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,1,2,10,3,30,0,0,0,1,0,0,5,0,1,0,2020,2,12,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,5,13,2,40,1,1,0,0,0,0,4,0,1,7,2019,5,18,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,5,13,2,40,1,1,0,0,0,0,4,0,1,7,2019,5,18,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,3,18,1,30,1,0,2,0,0,0,6,0,0,0,2018,3,22,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,5,17,3,20,0,0,1,0,0,1,6,0,0,8,2019,10,12,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5,1,4,12,3,70,1,0,0,0,1,1,6,0,0,1,2021,4,16,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,7,13,2,40,1,0,0,1,0,0,6,1,0,1,2018,1,28,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,3,7,13,2,40,1,0,0,1,0,0,6,1,0,1,2018,1,28,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,3,7,13,2,40,1,0,0,1,0,0,6,1,0,1,2018,1,28,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,3,5,14,0,30,0,1,0,0,0,0,6,0,0,7,2018,5,26,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,5,14,0,30,0,1,0,0,0,0,6,0,0,7,2018,5,26,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,5,14,0,30,0,1,0,0,0,0,6,0,0,7,2018,5,26,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,2,5,18,3,70,1,0,1,1,1,1,6,0,0,6,2021,2,6,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4,2,5,18,3,70,1,0,1,1,1,1,6,0,0,6,2021,2,6,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,4,23,1,30,1,1,1,1,0,0,8,1,0,2,2018,9,21,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,7,16,3,50,1,0,2,1,1,1,3,1,0,2,2019,12,22,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2,3,7,10,2,40,0,0,0,2,0,1,5,0,0,6,2021,1,24,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,7,10,2,40,0,0,0,2,0,1,5,0,0,6,2021,1,24,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,7,10,2,40,0,0,0,2,0,1,5,0,0,6,2021,1,24,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,5,17,0,30,1,0,0,0,0,0,4,0,0,0,2019,8,24,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,14,3,20,1,0,0,0,0,1,2,1,0,1,2019,4,16,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,1,17,1,40,0,0,1,1,0,0,5,1,1,0,2018,12,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,1,8,3,30,0,0,0,1,0,0,3,0,1,0,2020,2,25,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,3,17,3,40,0,1,0,0,0,0,2,0,1,0,2021,9,23,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1,5,19,2,30,0,0,0,1,0,0,7,0,0,6,2018,9,8,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,1,17,2,30,0,0,0,0,0,0,7,0,1,4,2018,7,10,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,5,9,3,30,0,0,0,0,0,1,4,0,0,2,2019,4,6,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,1,2,1,2,30,0,0,1,1,0,0,5,0,0,3,2018,11,28,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,1,15,3,30,0,0,0,0,0,1,5,1,1,0,2021,9,21,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,1,7,1,40,0,1,0,1,0,0,6,0,0,0,2018,10,30,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,3,19,3,40,0,0,0,0,0,0,3,0,0,0,2021,8,12,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,2,7,22,0,30,1,0,1,0,0,1,4,1,0,1,2021,5,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,7,22,0,30,1,0,1,0,0,1,4,1,0,1,2021,5,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,13,2,60,0,0,0,1,1,0,7,1,1,5,2021,5,3,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
3,3,7,14,2,70,1,0,0,0,1,0,4,0,0,8,2019,3,17,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,7,14,2,70,1,0,0,0,1,0,4,0,0,8,2019,3,17,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,7,14,2,70,1,0,0,0,1,0,4,0,0,8,2019,3,17,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,5,18,2,60,1,0,2,1,1,1,6,0,0,0,2018,12,15,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,15,3,20,0,0,0,0,0,1,7,0,0,9,2021,6,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,15,3,20,0,0,0,0,0,1,7,0,0,9,2021,6,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,1,3,12,3,30,0,0,0,0,0,1,7,0,0,3,2020,4,30,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,1,17,0,30,0,1,0,1,0,0,8,1,0,1,2021,9,7,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,3,7,4,3,30,1,0,1,0,0,0,5,1,1,0,2018,3,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,7,4,3,30,1,0,1,0,0,0,5,1,1,0,2018,3,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,7,4,3,30,1,0,1,0,0,0,5,1,1,0,2018,3,11,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,2,11,3,30,0,0,0,0,0,1,8,0,1,0,2021,4,28,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,1,0,23,3,30,0,1,1,1,0,0,5,0,1,0,2019,3,11,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,5,20,2,40,1,0,1,1,0,0,5,1,0,0,2021,2,6,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,5,20,2,40,1,0,1,1,0,0,5,1,0,0,2021,2,6,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,3,5,20,2,40,1,0,1,1,0,0,5,1,0,0,2021,2,6,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,4,4,22,0,30,0,0,1,1,0,0,6,0,0,5,2020,1,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,4,4,22,0,30,0,0,1,1,0,0,6,0,0,5,2020,1,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,4,4,22,0,30,0,0,1,1,0,0,6,0,0,5,2020,1,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,4,4,22,0,30,0,0,1,1,0,0,6,0,0,5,2020,1,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,1,16,1,30,0,0,1,1,1,0,7,1,0,9,2021,1,19,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,7,0,1,20,1,0,1,0,0,0,3,0,0,0,2021,10,31,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,14,2,40,1,0,0,0,1,0,10,0,0,2,2018,7,10,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,2,3,10,0,30,0,0,0,1,0,1,5,0,0,5,2018,1,18,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,3,10,0,30,0,0,0,1,0,1,5,0,0,5,2018,1,18,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,3,18,2,30,0,0,0,0,0,1,3,0,1,0,2021,5,13,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,2,4,22,3,30,0,0,1,1,0,0,2,0,1,0,2018,3,30,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2,2,4,22,3,30,0,0,1,1,0,0,2,0,1,0,2018,3,30,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2,1,3,17,2,40,0,0,0,0,0,0,5,0,1,0,2019,8,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,2,19,0,30,0,0,0,0,0,0,6,1,0,2,2022,4,20,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,2,2,7,3,70,1,0,0,0,1,0,4,0,0,2,2019,10,9,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,2,7,3,70,1,0,0,0,1,0,4,0,0,2,2019,10,9,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,3,16,2,30,0,0,0,0,0,0,2,1,0,2,2018,4,5,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1,4,8,0,30,1,0,0,0,0,0,6,0,0,5,2021,8,20,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,2,5,16,3,30,1,0,1,1,0,0,5,0,0,4,2020,11,21,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4,2,5,16,3,30,1,0,1,1,0,0,5,0,0,4,2020,11,21,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,3,11,0,60,0,0,0,0,1,1,7,1,0,2,2019,7,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,3,10,1,50,0,0,0,0,1,1,5,0,0,7,2018,11,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,7,20,0,60,1,0,2,0,1,1,3,0,0,6,2018,9,16,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,3,16,3,30,1,1,1,1,0,1,2,1,1,0,2019,11,14,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,1,8,3,30,0,1,0,0,0,0,6,1,0,9,2019,10,22,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,3,15,0,30,0,1,0,0,0,0,2,0,0,0,2020,9,10,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,1,0,9,1,70,1,0,0,1,1,1,5,0,0,2,2022,1,17,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,3,16,1,60,1,0,0,0,1,0,5,1,0,5,2018,6,14,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,1,0,16,2,70,1,0,1,1,1,1,7,0,1,0,2021,12,27,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,5,13,3,20,0,1,0,0,0,0,10,0,1,0,2019,7,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,5,15,3,30,0,1,1,1,0,0,5,0,1,0,2018,12,22,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
3,1,0,22,3,30,0,0,1,1,0,0,6,0,1,0,2022,2,28,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,16,3,30,0,0,0,0,0,0,2,1,1,0,2021,2,15,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,1,1,19,3,30,1,0,1,1,0,0,4,0,1,0,2021,11,30,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,10,3,60,0,0,0,1,1,0,8,1,1,8,2020,1,13,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0,15,3,30,1,0,0,0,0,1,3,1,1,0,2020,3,16,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,7,18,1,20,1,0,0,0,0,0,0,0,0,0,2020,5,24,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,7,18,3,20,1,0,1,0,0,1,6,0,0,1,2019,12,22,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1,3,15,3,30,1,0,0,0,0,0,2,1,1,0,2021,6,24,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,3,3,12,3,30,1,0,0,0,0,0,9,1,0,7,2020,8,27,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,3,12,3,30,1,0,0,0,0,0,9,1,0,7,2020,8,27,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,3,3,12,3,30,1,0,0,0,0,0,9,1,0,7,2020,8,27,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,0,20,0,30,1,0,0,0,0,0,5,0,0,0,2018,5,21,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,3,17,1,50,0,0,0,0,1,0,5,0,0,7,2019,10,17,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,1,2,13,1,40,0,0,0,0,0,0,8,0,0,0,2018,7,25,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,23,0,30,1,0,1,1,0,1,7,0,0,0,2022,1,7,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,4,23,0,30,1,0,1,1,0,1,7,0,0,0,2022,1,7,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,2,1,22,2,40,1,0,1,0,0,0,4,0,0,2,2020,6,23,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,2,1,22,2,40,1,0,1,0,0,0,4,0,0,2,2020,6,23,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,1,22,2,40,0,1,1,1,0,0,6,0,0,0,2019,3,5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,1,22,2,40,0,1,1,1,0,0,6,0,0,0,2019,3,5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,0,8,2,30,0,0,0,0,0,1,6,0,0,7,2019,3,18,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,0,8,2,30,0,0,0,0,0,1,6,0,0,7,2019,3,18,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1,1,14,2,30,1,0,0,0,0,1,6,1,0,0,2021,3,9,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
